area_id,latitude,longitude
E02002781,53.96897,-1.07248
E02002782,53.97975,-1.14999
E02002783,53.96313,-1.12827
E02002784,53.95822,-1.07905
E02002785,53.95813,-1.03846
E02002786,53.95682,-1.05358
E02002787,53.95588,-1.118
E02002788,53.95434,-1.1001
E02002789,53.94752,-1.13277
E02002790,53.94897,-1.07343
E02002791,53.95543,-0.97442
E02002792,53.94342,-1.09433
E02002793,53.93839,-1.12472
E02002794,53.94221,-1.05021
E02002795,53.91575,-1.12672
E02002796,52.95401,-1.48571
E02002797,52.94632,-1.4979
E02002798,52.94533,-1.42986
E02002799,52.94095,-1.45083
E02002800,52.93613,-1.48715
E02002801,52.93482,-1.43515
E02002802,52.93133,-1.45241
E02002803,52.92821,-1.48377
E02002804,52.92592,-1.52185
E02002805,52.92401,-1.40064
E02002806,52.92437,-1.49896
E02002807,52.92263,-1.42897
E02002808,52.91803,-1.48872
E02002809,52.9157,-1.40115
E02002810,52.91466,-1.54224
E02002811,52.90972,-1.48304
E02002812,52.90984,-1.50391
E02002813,52.90824,-1.47214
E02002814,52.90508,-1.54147
E02002815,52.90383,-1.48262
E02002816,52.89847,-1.52208
E02002817,52.89837,-1.50251
E02002818,52.89751,-1.48481
E02002819,52.89619,-1.42312
E02002820,52.89607,-1.4365
E02002821,52.89393,-1.45523
E02002822,52.88817,-1.50099
E02002823,52.88747,-1.42611
E02002824,52.88162,-1.48951
E02002825,52.8754,-1.44745
E02002826,52.87188,-1.43403
E02002827,52.67286,-1.16342
E02002828,52.66699,-1.09333
E02002829,52.66328,-1.14083
E02002830,52.65927,-1.16167
E02002831,52.65785,-1.10041
E02002832,52.65342,-1.12321
E02002833,52.65488,-1.11368
E02002834,52.64962,-1.1471
E02002836,52.64888,-1.11784
E02002837,52.64661,-1.09848
E02002838,52.64418,-1.16805
E02002839,52.64321,-1.06772
E02002842,52.63906,-1.15115
E02002843,52.63906,-1.10637
E02002844,52.63644,-1.1165
E02002845,52.63559,-1.08527
E02002846,52.63469,-1.16624
E02002847,52.63222,-1.09873
E02002848,52.62959,-1.1115
E02002849,52.62925,-1.15124
E02002851,52.62765,-1.06791
E02002852,52.62548,-1.18544
E02002853,52.62361,-1.10376
E02002854,52.62469,-1.16681
E02002855,52.62094,-1.15292
E02002856,52.61591,-1.11684
E02002857,52.61007,-1.14026
E02002858,52.60721,-1.10576
E02002860,52.60008,-1.15288
E02002861,52.59839,-1.13502
E02002862,52.58907,-1.15212
E02002863,52.71957,-0.64481
E02002864,52.67788,-0.7435
E02002865,52.67005,-0.72839
E02002866,52.63288,-0.55204
E02002867,52.59056,-0.72392
E02002868,53.00864,-1.17449
E02002869,53.00724,-1.19804
E02002871,52.99858,-1.18834
E02002872,52.99723,-1.20739
E02002873,52.99532,-1.16532
E02002874,52.98968,-1.14805
E02002875,52.98885,-1.17717
E02002876,52.98308,-1.18828
E02002877,52.98079,-1.14579
E02002878,52.97981,-1.21264
E02002879,52.97877,-1.16567
E02002880,52.97646,-1.2019
E02002881,52.97477,-1.22759
E02002882,52.97166,-1.14718
E02002883,52.97009,-1.12621
E02002884,52.97033,-1.16185
E02002885,52.9667,-1.17236
E02002886,52.96528,-1.18967
E02002887,52.96548,-1.21193
E02002888,52.96211,-1.13083
E02002889,52.95945,-1.16015
E02002890,52.95899,-1.14429
E02002891,52.95927,-1.11164
E02002892,52.95924,-1.23654
E02002893,52.95826,-1.17778
E02002895,52.9542,-1.16681
E02002896,52.95174,-1.12654
E02002897,52.94881,-1.23067
E02002898,52.94729,-1.17475
E02002901,52.91906,-1.163
E02002902,52.9086,-1.17768
E02002903,52.90164,-1.19096
E02002904,52.89788,-1.17849
E02002905,52.31337,-2.7974
E02002906,52.22931,-2.74772
E02002907,52.22377,-2.74118
E02002908,52.22586,-2.79723
E02002909,52.18774,-2.51209
E02002910,52.19283,-3.01688
E02002911,52.09514,-2.79482
E02002912,52.08796,-2.65573
E02002913,52.09077,-2.37924
E02002914,52.0686,-2.7386
E02002915,52.06662,-2.70352
E02002916,52.05899,-2.71164
E02002917,52.05774,-2.73437
E02002918,52.05379,-2.68662
E02002919,52.04147,-2.71694
E02002920,52.04176,-2.75184
E02002921,52.04112,-2.73268
E02002922,52.04051,-2.57774
E02002923,52.03643,-2.42873
E02002924,52.02773,-2.96154
E02002925,51.98951,-2.73643
E02002926,51.91492,-2.58197
E02002927,51.89863,-2.58976
E02002928,52.77371,-2.37541
E02002929,52.77366,-2.42051
E02002930,52.76535,-2.3789
E02002931,52.72304,-2.42217
E02002932,52.71668,-2.43562
E02002933,52.71203,-2.52749
E02002934,52.71151,-2.50109
E02002935,52.71037,-2.45479
E02002936,52.70527,-2.48275
E02002937,52.71099,-2.54427
E02002938,52.69624,-2.50505
E02002939,52.69766,-2.52438
E02002940,52.69598,-2.43921
E02002941,52.69393,-2.46319
E02002942,52.69149,-2.42296
E02002944,52.66859,-2.46072
E02002945,52.66427,-2.43479
E02002946,52.65388,-2.46252
E02002947,52.6506,-2.44285
E02002948,52.63856,-2.46865
E02002949,52.63484,-2.45532
E02002950,52.63115,-2.44017
E02002951,53.07886,-2.19589
E02002952,53.07151,-2.21478
E02002953,53.06663,-2.18276
E02002954,53.06284,-2.16346
E02002955,53.0606,-2.2105
E02002956,53.05791,-2.19156
E02002957,53.05411,-2.13953
E02002958,53.04853,-2.17026
E02002959,53.0447,-2.20063
E02002960,53.03761,-2.15841
E02002961,53.03622,-2.18302
E02002962,53.0338,-2.13887
E02002963,53.03122,-2.1658
E02002964,53.02136,-2.14203
E02002965,53.01902,-2.1856
E02002966,53.01583,-2.17138
E02002967,53.0118,-2.12651
E02002968,53.00987,-2.20509
E02002969,52.99987,-2.18892
E02002970,52.99765,-2.16373
E02002973,52.99155,-2.20184
E02002974,52.9915,-2.098
E02002975,52.99027,-2.11829
E02002976,52.98417,-2.15945
E02002977,52.98297,-2.14486
E02002978,52.98105,-2.09705
E02002979,52.97965,-2.1267
E02002980,52.97393,-2.19476
E02002981,52.97433,-2.11139
E02002982,52.97137,-2.15966
E02002983,52.96698,-2.09887
E02002984,52.96609,-2.17975
E02002985,51.41526,-2.50493
E02002986,51.40715,-2.50621
E02002987,51.40696,-2.488
E02002988,51.39911,-2.34654
E02002989,51.39809,-2.39211
E02002990,51.39257,-2.35283
E02002991,51.38837,-2.36198
E02002992,51.38738,-2.39474
E02002993,51.38404,-2.37101
E02002994,51.39531,-2.32068
E02002995,51.37884,-2.4013
E02002996,51.37874,-2.34979
E02002997,51.37868,-2.38289
E02002998,51.37371,-2.37797
E02002999,51.37129,-2.39436
E02003000,51.38136,-2.46833
E02003001,51.36882,-2.36724
E02003002,51.36137,-2.35398
E02003003,51.35911,-2.38152
E02003004,51.35767,-2.54953
E02003005,51.33643,-2.6138
E02003006,51.31715,-2.42435
E02003007,51.30769,-2.50469
E02003008,51.29235,-2.44173
E02003009,51.29118,-2.48358
E02003010,51.28497,-2.46572
E02003011,51.28131,-2.49018
E02003012,51.50982,-2.62015
E02003013,51.50401,-2.59921
E02003014,51.50019,-2.66045
E02003015,51.4942,-2.58965
E02003016,51.49562,-2.57412
E02003017,51.49249,-2.61315
E02003018,51.49129,-2.64804
E02003019,51.49042,-2.68144
E02003020,51.48954,-2.62473
E02003021,51.48752,-2.58216
E02003022,51.48699,-2.60345
E02003023,51.48555,-2.54286
E02003024,51.48361,-2.52501
E02003025,51.48445,-2.56702
E02003026,51.47966,-2.6322
E02003027,51.47992,-2.58759
E02003028,51.47734,-2.60885
E02003029,51.4758,-2.51736
E02003030,51.4738,-2.54584
E02003031,51.47201,-2.59151
E02003032,51.47123,-2.52864
E02003033,51.46675,-2.60629
E02003036,51.4638,-2.59428
E02003037,51.46303,-2.61372
E02003038,51.46284,-2.52049
E02003039,51.4622,-2.53592
E02003040,51.45918,-2.55429
E02003041,51.45605,-2.62043
E02003044,51.45373,-2.52805
E02003045,51.45188,-2.61501
E02003046,51.44644,-2.54976
E02003047,51.44294,-2.60982
E02003048,51.44089,-2.57864
E02003049,51.43898,-2.54327
E02003050,51.43734,-2.60279
E02003051,51.4366,-2.59243
E02003052,51.43634,-2.61404
E02003053,51.43438,-2.5682
E02003054,51.4333,-2.55337
E02003055,51.42801,-2.58036
E02003056,51.42442,-2.59265
E02003057,51.42329,-2.61793
E02003058,51.41885,-2.57144
E02003059,51.41613,-2.61012
E02003060,51.41537,-2.54894
E02003061,51.40986,-2.62603
E02003062,51.40775,-2.61038
E02003063,51.40579,-2.57313
E02003064,51.40515,-2.59648
E02003065,51.48694,-2.7687
E02003066,51.47836,-2.79843
E02003067,51.48092,-2.7599
E02003068,51.47797,-2.68656
E02003069,51.4435,-2.84938
E02003070,51.44081,-2.69369
E02003071,51.43553,-2.8555
E02003072,51.43139,-2.76856
E02003073,51.42855,-2.75228
E02003074,51.42812,-2.85628
E02003075,51.41391,-2.73981
E02003076,51.38926,-2.8225
E02003077,51.37891,-2.69652
E02003078,51.37048,-2.84223
E02003079,51.3681,-2.9164
E02003080,51.35851,-2.92499
E02003081,51.35551,-2.94632
E02003082,51.35317,-2.97657
E02003084,51.34691,-2.96907
E02003085,51.33463,-2.96421
E02003086,51.33437,-2.97581
E02003087,51.33172,-2.91024
E02003088,51.32737,-2.81154
E02003089,51.32229,-2.96318
E02003090,51.61603,-2.51609
E02003091,51.60514,-2.51367
E02003092,51.60475,-2.4127
E02003093,51.58941,-2.54113
E02003094,51.5506,-2.61861
E02003095,51.5505,-2.41074
E02003096,51.54612,-2.42237
E02003097,51.53683,-2.39355
E02003098,51.53576,-2.54429
E02003099,51.53475,-2.41904
E02003101,51.53337,-2.5515
E02003102,51.52948,-2.47776
E02003103,51.52769,-2.42194
E02003104,51.52411,-2.5525
E02003105,51.52278,-2.50291
E02003107,51.50722,-2.56983
E02003108,51.49469,-2.46294
E02003109,51.49806,-2.50144
E02003110,51.49279,-2.47915
E02003111,51.4878,-2.50612
E02003112,51.48786,-2.49065
E02003113,51.47403,-2.39128
E02003114,51.47769,-2.49786
E02003115,51.47329,-2.50704
E02003116,51.46565,-2.49444
E02003117,51.45714,-2.50796
E02003118,51.45411,-2.49011
E02003119,51.44728,-2.47548
E02003120,51.44509,-2.51462
E02003121,51.43885,-2.48715
E02003122,50.42984,-4.11337
E02003123,50.42796,-4.13317
E02003124,50.42236,-4.15323
E02003125,50.41892,-4.17496
E02003126,50.4137,-4.10148
E02003127,50.41097,-4.16722
E02003128,50.4096,-4.14825
E02003129,50.40639,-4.12919
E02003130,50.40258,-4.18677
E02003131,50.39972,-4.10143
E02003132,50.39649,-4.15256
E02003133,50.39344,-4.11536
E02003134,50.39293,-4.16574
E02003135,50.39126,-4.17789
E02003136,50.39435,-4.05651
E02003137,50.392,-4.12882
E02003138,50.38901,-4.14015
E02003139,50.3903,-4.03034
E02003140,50.38833,-4.06765
E02003141,50.38334,-4.17087
E02003142,50.38477,-4.10811
E02003143,50.38312,-4.03581
E02003144,50.38079,-4.13644
E02003145,50.3806,-4.16045
E02003146,50.37805,-4.12313
E02003147,50.37215,-4.17608
E02003148,50.373,-4.13622
E02003149,50.37161,-4.12254
E02003151,50.36041,-4.0721
E02003152,50.35925,-4.10353
E02003153,50.35266,-4.08592
E02003154,50.49258,-3.53411
E02003155,50.48412,-3.52734
E02003156,50.48486,-3.55906
E02003157,50.4763,-3.53798
E02003158,50.47721,-3.52254
E02003159,50.47213,-3.5225
E02003161,50.46789,-3.53419
E02003163,50.46413,-3.51322
E02003164,50.44897,-3.56712
E02003165,50.43861,-3.57618
E02003166,50.43737,-3.58862
E02003167,50.43498,-3.56692
E02003168,50.42378,-3.57355
E02003169,50.40741,-3.56571
E02003170,50.39463,-3.51593
E02003171,50.38613,-3.52042
E02003172,50.76778,-1.89525
E02003173,50.7659,-1.91783
E02003174,50.75897,-1.88779
E02003175,50.75668,-1.85496
E02003176,50.75743,-1.91437
E02003177,50.75567,-1.87198
E02003178,50.75236,-1.8992
E02003179,50.75009,-1.83512
E02003180,50.74564,-1.87699
E02003181,50.74369,-1.86303
E02003182,50.73833,-1.82324
E02003183,50.73897,-1.88598
E02003184,50.73618,-1.86619
E02003185,50.73467,-1.80887
E02003186,50.73264,-1.85116
E02003187,50.72884,-1.82757
E02003188,50.72516,-1.87281
E02003189,50.72569,-1.81194
E02003190,50.72543,-1.84257
E02003191,50.72564,-1.79265
E02003192,50.72434,-1.85999
E02003194,50.78344,-1.9688
E02003195,50.76607,-1.93405
E02003196,50.75979,-1.99898
E02003197,50.75198,-1.97306
E02003198,50.74657,-1.96041
E02003199,50.74637,-2.00079
E02003200,50.74201,-1.92345
E02003201,50.73675,-1.94282
E02003202,50.73379,-1.90913
E02003203,50.73157,-1.92866
E02003204,50.73191,-1.96004
E02003205,50.73161,-1.97754
E02003206,50.72334,-1.93482
E02003207,50.7227,-2.02078
E02003208,50.71784,-1.97822
E02003209,50.71674,-2.00796
E02003210,50.71924,-1.9501
E02003211,50.71428,-1.91535
E02003212,51.63356,-1.71176
E02003214,51.59257,-1.78254
E02003215,51.59015,-1.80493
E02003216,51.58815,-1.76543
E02003217,51.58355,-1.80883
E02003218,51.58008,-1.78782
E02003219,51.60868,-1.7957
E02003220,51.57867,-1.74564
E02003221,51.57297,-1.77857
E02003222,51.5718,-1.84004
E02003223,51.56629,-1.80079
E02003224,51.56627,-1.73497
E02003225,51.56241,-1.82576
E02003226,51.5642,-1.78089
E02003227,51.56128,-1.75594
E02003228,51.56078,-1.77039
E02003229,51.55694,-1.84196
E02003230,51.55656,-1.7842
E02003231,51.55303,-1.74984
E02003232,51.5512,-1.79294
E02003233,51.55217,-1.83083
E02003234,51.5508,-1.73233
E02003235,51.54633,-1.77101
E02003236,51.52607,-1.78568
E02003237,52.63963,-0.29693
E02003238,52.62493,-0.27505
E02003239,52.61527,-0.25022
E02003240,52.61341,-0.42845
E02003241,52.60949,-0.18299
E02003242,52.60818,-0.26841
E02003243,52.60589,-0.23837
E02003244,52.59726,-0.23658
E02003245,52.59224,-0.27608
E02003246,52.59211,-0.2559
E02003247,52.58903,-0.28565
E02003248,52.58897,-0.2432
E02003249,52.58533,-0.21931
E02003250,52.57921,-0.2407
E02003251,52.57656,-0.28006
E02003252,52.56973,-0.25668
E02003253,52.56024,-0.24111
E02003254,52.55285,-0.30799
E02003255,52.55025,-0.21675
E02003257,52.5449,-0.28825
E02003258,51.92127,-0.43868
E02003259,51.91739,-0.46679
E02003260,51.91706,-0.45609
E02003261,51.91392,-0.42886
E02003262,51.90656,-0.47122
E02003263,51.90491,-0.44486
E02003264,51.90352,-0.41893
E02003265,51.90125,-0.38514
E02003266,51.90156,-0.49146
E02003267,51.89593,-0.43223
E02003268,51.89647,-0.45908
E02003269,51.8944,-0.40381
E02003270,51.89372,-0.47842
E02003271,51.88969,-0.37508
E02003272,51.89067,-0.44259
E02003273,51.88644,-0.39555
E02003274,51.88644,-0.42838
E02003276,51.88162,-0.43558
E02003277,51.87423,-0.43264
E02003278,51.87314,-0.41624
E02003279,51.56981,0.65153
E02003280,51.56299,0.69233
E02003281,51.55886,0.64938
E02003282,51.55468,0.69176
E02003283,51.55312,0.66558
E02003284,51.54794,0.72791
E02003285,51.54797,0.68789
E02003286,51.54806,0.63553
E02003287,51.54468,0.74601
E02003288,51.54484,0.70815
E02003289,51.54391,0.65845
E02003290,51.54078,0.68226
E02003291,51.53784,0.79071
E02003292,51.53766,0.72525
E02003293,51.53783,0.70239
E02003294,51.53444,0.74419
E02003295,51.53277,0.77626
E02003296,51.53092,0.45488
E02003297,51.52699,0.44895
E02003298,51.52143,0.43755
E02003299,51.51678,0.38213
E02003300,51.51565,0.42477
E02003301,51.51687,0.29068
E02003302,51.50584,0.28491
E02003303,51.50183,0.25285
E02003304,51.49508,0.32607
E02003305,51.49313,0.34347
E02003307,51.48603,0.37117
E02003308,51.48332,0.41635
E02003309,51.4834,0.33955
E02003311,51.47923,0.32751
E02003312,51.47456,0.32194
E02003313,51.46407,0.36489
E02003314,51.45366,0.63571
E02003315,51.44026,0.49971
E02003316,51.42592,0.55638
E02003317,51.40908,0.50608
E02003318,51.40122,0.48201
E02003319,51.39998,0.49578
E02003320,51.39807,0.53889
E02003321,51.39484,0.4718
E02003322,51.39318,0.5533
E02003323,51.38895,0.56743
E02003324,51.38896,0.47408
E02003325,51.38549,0.54577
E02003326,51.38258,0.55892
E02003327,51.38266,0.50051
E02003328,51.37954,0.52489
E02003329,51.37818,0.54757
E02003330,51.37637,0.50584
E02003331,51.37472,0.58198
E02003332,51.37375,0.55976
E02003333,51.3734,0.54217
E02003334,51.3736,0.51886
E02003335,51.37284,0.53195
E02003336,51.37004,0.60014
E02003337,51.36878,0.49589
E02003338,51.36603,0.6178
E02003339,51.36486,0.51035
E02003340,51.3615,0.53107
E02003341,51.3603,0.44442
E02003342,51.36015,0.6004
E02003343,51.35797,0.58478
E02003344,51.35545,0.54132
E02003345,51.34939,0.60342
E02003346,51.35121,0.5156
E02003347,51.34997,0.53336
E02003348,51.34758,0.575
E02003349,51.346,0.59343
E02003350,51.34311,0.52107
E02003351,51.33661,0.54206
E02003352,51.42945,-0.7117
E02003353,51.42466,-0.77961
E02003354,51.42376,-0.73904
E02003355,51.42177,-0.76184
E02003356,51.41614,-0.69947
E02003357,51.41182,-0.73385
E02003358,51.40691,-0.75299
E02003359,51.398,-0.73214
E02003360,51.39988,-0.77528
E02003361,51.39629,-0.74871
E02003362,51.39136,-0.76114
E02003363,51.3658,-0.80025
E02003364,51.3564,-0.78006
E02003365,51.34912,-0.79943
E02003366,51.34476,-0.77913
E02003367,51.49697,-1.30615
E02003368,51.50602,-1.52696
E02003369,51.48497,-1.1034
E02003370,51.47653,-1.04985
E02003371,51.46509,-1.05019
E02003372,51.44798,-1.04849
E02003373,51.44623,-1.26832
E02003374,51.43991,-1.03894
E02003375,51.43387,-1.08214
E02003376,51.41179,-1.51756
E02003377,51.40709,-1.19867
E02003378,51.40897,-1.33075
E02003379,51.40817,-1.30312
E02003380,51.40505,-1.27368
E02003381,51.40067,-1.05982
E02003382,51.40493,-1.25782
E02003383,51.40221,-1.2497
E02003384,51.39755,-1.44149
E02003385,51.39702,-1.31398
E02003386,51.39386,-1.32498
E02003387,51.38524,-1.33851
E02003388,51.3785,-1.06655
E02003389,51.48223,-0.95355
E02003390,51.47872,-0.98716
E02003391,51.47477,-0.96999
E02003392,51.46682,-0.96189
E02003393,51.46299,-1.03905
E02003394,51.46125,-1.01895
E02003395,51.45745,-0.99354
E02003396,51.45523,-1.00587
E02003397,51.45471,-1.03221
E02003398,51.45461,-0.94812
E02003400,51.44908,-0.94692
E02003401,51.44726,-0.98938
E02003402,51.44621,-0.96595
E02003403,51.44316,-1.01089
E02003404,51.43683,-0.9543
E02003405,51.43133,-0.96607
E02003406,51.4192,-0.96396
E02003407,51.53415,-0.63203
E02003408,51.52747,-0.61578
E02003409,51.52549,-0.64798
E02003410,51.52325,-0.60297
E02003411,51.51892,-0.57456
E02003412,51.51666,-0.64287
E02003414,51.50971,-0.62635
E02003415,51.50841,-0.60453
E02003416,51.50624,-0.54877
E02003417,51.50457,-0.58385
E02003418,51.5007,-0.55357
E02003419,51.49698,-0.54001
E02003420,51.48474,-0.52689
E02003421,51.53511,-0.73913
E02003422,51.54838,-0.74525
E02003423,51.53477,-0.73279
E02003424,51.52528,-0.70877
E02003425,51.52551,-0.72312
E02003426,51.52314,-0.74798
E02003427,51.5156,-0.73839
E02003428,51.50677,-0.75323
E02003429,51.49559,-0.70454
E02003430,51.48963,-0.61191
E02003431,51.48153,-0.56904
E02003432,51.48021,-0.61929
E02003433,51.47845,-0.65142
E02003434,51.47792,-0.63539
E02003435,51.47101,-0.61889
E02003436,51.45758,-0.57633
E02003437,51.41315,-0.6797
E02003438,51.39769,-0.64926
E02003439,51.50142,-0.86105
E02003440,51.47763,-0.86814
E02003441,51.45979,-0.90202
E02003442,51.45643,-0.88214
E02003443,51.45012,-0.90318
E02003444,51.44299,-0.92338
E02003445,51.44607,-0.9093
E02003446,51.43314,-0.92631
E02003447,51.42941,-0.88443
E02003448,51.42441,-0.85354
E02003449,51.42648,-0.91859
E02003450,51.41745,-0.94628
E02003451,51.41409,-0.8315
E02003452,51.41262,-0.814
E02003453,51.41125,-0.86565
E02003454,51.40785,-0.85108
E02003455,51.39553,-0.96839
E02003456,51.38381,-0.8983
E02003457,51.3828,-0.85411
E02003458,51.37713,-0.80261
E02003459,52.15728,-0.70355
E02003460,52.09375,-0.77386
E02003461,52.08594,-0.74196
E02003462,52.08228,-0.72224
E02003463,52.06642,-0.74905
E02003464,52.06376,-0.77961
E02003465,52.05992,-0.73527
E02003466,52.06032,-0.81037
E02003467,52.06059,-0.75814
E02003468,52.05626,-0.83905
E02003469,52.05216,-0.78753
E02003470,52.05192,-0.8162
E02003471,52.04917,-0.77393
E02003472,52.04377,-0.75368
E02003473,52.03887,-0.80164
E02003474,52.03588,-0.71994
E02003476,52.03169,-0.74048
E02003478,52.02985,-0.7894
E02003479,52.02989,-0.75561
E02003480,52.01768,-0.6892
E02003481,52.01681,-0.72936
E02003482,52.01701,-0.65709
E02003483,52.00893,-0.7919
E02003484,52.01061,-0.76676
E02003485,52.00454,-0.75133
E02003486,51.99984,-0.78237
E02003487,51.99465,-0.76232
E02003488,51.99374,-0.72654
E02003489,51.99123,-0.75192
E02003490,51.9795,-0.72669
E02003491,50.8639,-0.13604
E02003492,50.86049,-0.10247
E02003493,50.85858,-0.15709
E02003494,50.8541,-0.14059
E02003495,50.85155,-0.22357
E02003496,50.85024,-0.19369
E02003497,50.8477,-0.1757
E02003498,50.84368,-0.12417
E02003499,50.84415,-0.10521
E02003500,50.8446,-0.13598
E02003501,50.84378,-0.15527
E02003502,50.84284,-0.22025
E02003503,50.84186,-0.1989
E02003504,50.83726,-0.14157
E02003505,50.83499,-0.12977
E02003506,50.83532,-0.1827
E02003507,50.83362,-0.0684
E02003508,50.83307,-0.11969
E02003509,50.83326,-0.17175
E02003510,50.83155,-0.15789
E02003511,50.83247,-0.20605
E02003512,50.83044,-0.12742
E02003513,50.83104,-0.19006
E02003514,50.82976,-0.14727
E02003515,50.8266,-0.10738
E02003516,50.82763,-0.16532
E02003517,50.82731,-0.14085
E02003518,50.82699,-0.17697
E02003519,50.82447,-0.15581
E02003520,50.82304,-0.13127
E02003521,50.81979,-0.12219
E02003522,50.81744,-0.10749
E02003523,50.80728,-0.04519
E02003524,50.85187,-1.09555
E02003525,50.84872,-1.077
E02003526,50.84813,-1.05471
E02003527,50.84928,-1.10789
E02003529,50.8405,-1.05881
E02003530,50.82888,-1.0731
E02003531,50.82199,-1.06203
E02003532,50.82079,-1.07865
E02003533,50.81887,-1.08651
E02003534,50.81586,-1.07251
E02003535,50.81135,-1.06947
E02003536,50.80794,-1.08274
E02003537,50.80543,-1.05765
E02003538,50.80201,-1.07311
E02003540,50.79582,-1.05533
E02003541,50.79331,-1.08657
E02003542,50.79118,-1.06882
E02003543,50.791,-1.07677
E02003544,50.78976,-1.05948
E02003545,50.78741,-1.08936
E02003546,50.78598,-1.05761
E02003547,50.78853,-1.09548
E02003548,50.78426,-1.07809
E02003549,50.94305,-1.40111
E02003550,50.94277,-1.4347
E02003551,50.94061,-1.37626
E02003552,50.93887,-1.44604
E02003553,50.93718,-1.38558
E02003554,50.93589,-1.41912
E02003555,50.93276,-1.45426
E02003556,50.93065,-1.36532
E02003557,50.92989,-1.39563
E02003558,50.92807,-1.43723
E02003559,50.92556,-1.42346
E02003560,50.92477,-1.4633
